Data;Retorno;Volume
23/06/2004;0,008552811;4354700
24/06/2004;0,008811304;4069400
25/06/2004;0,004889367;5604700
28/06/2004;0,00937994;4423200
29/06/2004;0,004735056;4394800
30/06/2004;0,001585419;4724000
01/07/2004;0,007373824;5093900
02/07/2004;0,005257087;2874500
06/07/2004;0,015395173;6408100
07/07/2004;0,004084209;5677300
08/07/2004;0,019917955;7529000
09/07/2004;0,002869197;6595200
12/07/2004;0,002503379;6009200
13/07/2004;0,013673682;6001000
14/07/2004;0,013137701;6298600
15/07/2004;0,001307243;7086500
16/07/2004;0,003094517;10441400
19/07/2004;0,01210268;6596000
20/07/2004;0,012426356;5651300
21/07/2004;0,012273837;5534000
22/07/2004;0,008909301;5972600
23/07/2004;0,014059585;4309400
26/07/2004;0,002828264;4517500
27/07/2004;0,009284471;4098500
28/07/2004;0,000349102;6566200
29/07/2004;0,010716192;4232300
30/07/2004;0,00345718;3508500
02/08/2004;0,004364059;3408400
03/08/2004;0,011304713;4147200
04/08/2004;0,003033297;4160600
05/08/2004;0,009072943;3879900
06/08/2004;0,017997646;5219200
09/08/2004;0,000838268;3621100
10/08/2004;0,017235264;4351000
11/08/2004;0,015295471;5288000
12/08/2004;0,01768456;7134900
13/08/2004;0,020678763;5801900
16/08/2004;0,001310705;4361500
17/08/2004;0,000237979;3559400
18/08/2004;0,012970384;4397500
19/08/2004;0,00281922;4704500
20/08/2004;0,004240302;4501400
23/08/2004;0,007038002;4260600
24/08/2004;0,000709128;2710400
25/08/2004;0,004249946;4405600
26/08/2004;0,004466928;3134400
27/08/2004;0,002951943;2444800
30/08/2004;0,006357665;2277900
31/08/2004;0,003436257;3399500
01/09/2004;0,005549936;4748500
02/09/2004;0,004155994;3380400
03/09/2004;0,002128238;3479800
07/09/2004;0,006872485;4002800
08/09/2004;0,010474175;5721200
09/09/2004;0,006755248;4517400
10/09/2004;0,003702255;3753500
13/09/2004;0,00311234;4801400
14/09/2004;0,002659472;3953500
15/09/2004;0,004035764;4631200
16/09/2004;0,002894944;3623000
17/09/2004;0,004412174;6198700
20/09/2004;0,000466779;4380400
21/09/2004;0,000233609;4049700
22/09/2004;0,016448828;5037100
23/09/2004;0,005100686;4801200
24/09/2004;0,006557528;4899500
27/09/2004;0,003198287;4650300
28/09/2004;0,003802535;3874200
29/09/2004;0,005918431;4204500
30/09/2004;0,008943393;5198000
01/10/2004;0,011429836;4538000
04/10/2004;0,00507392;5001400
05/10/2004;0,001835518;5150700
06/10/2004;0,008245468;3984400
07/10/2004;0,007042616;3076900
08/10/2004;0,008121362;4090000
11/10/2004;0,000923005;3016300
12/10/2004;0,007271984;4626600
13/10/2004;0,011860302;6651400
14/10/2004;0,00235367;4233700
15/10/2004;0,000825694;5928500
18/10/2004;0,012610856;7182600
19/10/2004;0,040153329;13692200
20/10/2004;0,006154168;6926800
21/10/2004;0,008106485;6137500
22/10/2004;0,008058622;5988700
25/10/2004;0,011900382;5774500
26/10/2004;0,00644618;7335800
27/10/2004;0,011235565;6035100
28/10/2004;0,005555295;4226500
29/10/2004;0,002792961;4518500
01/11/2004;0,004011216;5160600
02/11/2004;0,00399491;5388700
03/11/2004;0,00806919;6553300
04/11/2004;0,012938715;6951600
05/11/2004;0,009742009;6708400
08/11/2004;0,002900402;4907300
09/11/2004;0;4513100
10/11/2004;0,002570677;6258400
11/11/2004;0,01260544;7453400
12/11/2004;0,005591389;4958400
15/11/2004;0,006294168;4887600
16/11/2004;0,010738051;5684100
17/11/2004;0,006007267;6353200
18/11/2004;0,003771253;4655900
19/11/2004;0,006835343;5679100
22/11/2004;0,006988391;5814100
23/11/2004;0,00178733;5529900
24/11/2004;0,001889156;3750600
26/11/2004;0,007751858;2204300
29/11/2004;0,008234362;5699800
30/11/2004;0,013193597;5870300
01/12/2004;0,017402585;5664500
02/12/2004;0,001251337;5152300
03/12/2004;0,013784286;7026800
06/12/2004;0,006077446;5263000
07/12/2004;0,01607456;6477100
08/12/2004;0,005723079;5310700
09/12/2004;0,008898223;5713700
10/12/2004;0,008614581;4188300
13/12/2004;0,002276174;4799500
14/12/2004;0,008916808;4493200
15/12/2004;0,000205259;3914500
16/12/2004;0,001233262;5660100
17/12/2004;0,012827299;8853100
20/12/2004;0,003638414;4769900
21/12/2004;0,004867518;4841800
22/12/2004;0,006081565;4950100
23/12/2004;0,001127038;3590600
27/12/2004;0,002251104;3262900
28/12/2004;0,008204889;4336400
29/12/2004;0,001221092;3296300
30/12/2004;0,001222585;3812400
31/12/2004;0,002848391;2793200
03/01/2005;0,00841966;5295200
04/01/2005;0,010741614;5711000
05/01/2005;0,002068474;5646700
06/01/2005;0,003108701;4561700
07/01/2005;0,004365815;6200700
10/01/2005;0,001044418;4625100
11/01/2005;0,007106568;4746400
12/01/2005;0,002210564;5828600
13/01/2005;0,007982712;5339400
14/01/2005;0,003705061;5520800
18/01/2005;0,008501463;8492100
19/01/2005;0,018967734;7352700
20/01/2005;0,001073975;5708600
21/01/2005;0,00666694;7002600
24/01/2005;0,006386173;6537300
25/01/2005;0,004357896;5070700
26/01/2005;0,002603512;5352000
27/01/2005;0,000326111;4746900
28/01/2005;0,009893881;5960600
31/01/2005;0,005705434;4759900
01/02/2005;0,004709876;3637400
02/02/2005;0,004687797;3597400
03/02/2005;0,008059663;3928700
04/02/2005;0,010370789;3807600
07/02/2005;0,00021064;2837800
08/02/2005;0,002331639;3541100
09/02/2005;0,015191531;5657100
10/02/2005;0,000647325;4838400
11/02/2005;0,005821272;4229300
14/02/2005;0,0028939;2868800
15/02/2005;0,008122595;4148000
16/02/2005;0,003073958;4466500
17/02/2005;0,009194493;4254200
18/02/2005;0,005119843;4265300
22/02/2005;0,010185779;4825100
23/02/2005;0,002382857;5622800
24/02/2005;0,005862339;4153900
25/02/2005;0,001727715;4078500
28/02/2005;0,002370718;4949800
01/03/2005;0,007777152;3819900
02/03/2005;0,004072915;4467400
03/03/2005;0,005488515;4037800
04/03/2005;0,000433046;4754000
07/03/2005;0,008335588;7046900
08/03/2005;0,005785381;5087800
09/03/2005;0,002388421;4511200
10/03/2005;0,000649591;3422500
11/03/2005;0,009738829;4494300
14/03/2005;0,004261715;3935500
15/03/2005;0,005659195;3663100
16/03/2005;0,007988057;5065300
17/03/2005;0,008714656;5562100
18/03/2005;0,006454596;7541500
21/03/2005;0,002576434;4402400
22/03/2005;0,000111905;4452500
23/03/2005;0,011396291;5472100
24/03/2005;0,001988883;4577100
28/03/2005;0,003749013;4088900
29/03/2005;0,004834029;6070400
30/03/2005;0,000883847;5253900
31/03/2005;0,007718467;4418600
01/04/2005;0,01028619;5721200
04/04/2005;0,00132681;3737800
05/04/2005;0,008303325;4568400
06/04/2005;0,006364329;7836800
07/04/2005;0,006292158;6355700
08/04/2005;0,009497636;5179200
11/04/2005;0,015982158;8296500
12/04/2005;0,005220108;8429700
13/04/2005;0,013761061;7090700
14/04/2005;0,010997098;10421200
15/04/2005;0,082974326;27906300
18/04/2005;0,000652175;13255000
19/04/2005;0,015263729;9259900
20/04/2005;0,04597231;20366300
21/04/2005;0,028051376;16224400
22/04/2005;0,002431752;10984400
25/04/2005;0,005389706;10219400
26/04/2005;0,010990617;12484300
27/04/2005;0,021476914;11631400
28/04/2005;0,014795355;8629200
29/04/2005;0,006191211;8147700
02/05/2005;0,001702356;7232500
03/05/2005;0,000523184;6196300
04/05/2005;0,007977111;5512300
05/05/2005;0,020498081;12371800
06/05/2005;0,000531141;7750300
09/05/2005;0,003720485;5616700
10/05/2005;0,022406085;7982200
11/05/2005;0,000272902;6915700
12/05/2005;0,009006652;6061900
13/05/2005;0,007436216;7150600
16/05/2005;0,016128982;5501500
17/05/2005;0,000672764;5135600
18/05/2005;0,027863451;10309600
19/05/2005;0,010477093;7030400
20/05/2005;0,009720428;6329800
23/05/2005;0,001309426;4759800
24/05/2005;0,009149692;5660700
25/05/2005;0,002506518;5483400
26/05/2005;0,015000103;5832000
27/05/2005;0,000518614;3163900
31/05/2005;0,020103749;6419000
01/06/2005;0,017074751;7380600
02/06/2005;0,006637257;4025600
03/06/2005;0,020168453;6149900
06/06/2005;0,010423205;5978600
07/06/2005;0,000533496;5226600
08/06/2005;0,003198349;4280000
09/06/2005;0,001737863;4423200
10/06/2005;0,002135433;4895800
13/06/2005;0,0037447;5715700
14/06/2005;0,002131705;4314900
15/06/2005;0,018827691;7103600
16/06/2005;0,009829515;7840000
17/06/2005;0,008566126;8593800
20/06/2005;0,002094558;3745600
21/06/2005;0,001829028;5339100
22/06/2005;0,010732196;5646300
23/06/2005;0,02356607;7766700
24/06/2005;0,018565445;10792100
27/06/2005;0,001756329;6489800
28/06/2005;0,01922028;8188800
29/06/2005;0,007569607;5519100
30/06/2005;0,007092423;6127000
01/07/2005;0,006334245;4353100
05/07/2005;0,001606931;5181800
06/07/2005;0,013638205;8009300
07/07/2005;0,020709773;10757200
08/07/2005;0,024812678;13440500
11/07/2005;0,004287923;7186700
12/07/2005;0,013678113;10945500
13/07/2005;0,017616405;11340000
14/07/2005;0,011909208;8546200
15/07/2005;0,000485467;7644100
18/07/2005;0,00691907;8705600
19/07/2005;0,023102175;14149700
20/07/2005;0,010752528;9323200
21/07/2005;0,002363879;8265300
22/07/2005;0,000474283;4570400
25/07/2005;0,002842433;4457800
26/07/2005;0,000950054;4542900
27/07/2005;0,00297223;4862200
28/07/2005;0,000834697;6189700
29/07/2005;0,004056804;4330300
01/08/2005;0,000359511;3664300
02/08/2005;0,001438789;5380700
03/08/2005;0,009002654;4256200
04/08/2005;0,011182623;5249900
05/08/2005;0,00288765;3714600
08/08/2005;0,002404933;4424300
09/08/2005;0,001679296;3793500
10/08/2005;0,017724143;5402400
11/08/2005;0,007803229;4570400
12/08/2005;0,005686303;4378200
15/08/2005;0,003771678;3431100
16/08/2005;0,014545451;4407400
17/08/2005;0;4853000
18/08/2005;0,001845008;3713300
19/08/2005;0,019840126;6481000
22/08/2005;0,0019336;5157200
23/08/2005;0,006900912;4000300
24/08/2005;0,008655542;4417600
25/08/2005;0,002705113;3606100
26/08/2005;0,008877896;5029300
29/08/2005;0,011942882;4025300
30/08/2005;0,009834883;5674200
31/08/2005;0,000993313;5400800
01/09/2005;0,013396247;6390600
02/09/2005;0,001005644;3680600
06/09/2005;0,019632163;6305500
07/09/2005;0,000493714;4116300
08/09/2005;0,002222435;4277300
09/09/2005;0,007920896;3982200
12/09/2005;0,000491091;3692800
13/09/2005;0,008959458;5040900
14/09/2005;0,003343729;3887700
15/09/2005;0,005839829;4864100
16/09/2005;0,00399967;7624900
19/09/2005;0,011204015;5148500
20/09/2005;0,009190181;7122300
21/09/2005;0,014485636;7126000
22/09/2005;0,008380665;6870400
23/09/2005;0,002685112;5434600
26/09/2005;0,007564034;5433200
27/09/2005;0,007492717;5499600
28/09/2005;0,019361296;7747700
29/09/2005;0,010817992;5899700
30/09/2005;0,001742337;5536500
03/10/2005;0,002867025;5297600
04/10/2005;0,004226216;6365100
05/10/2005;0,003620424;4998800
06/10/2005;0,00150294;8130200
07/10/2005;0,01003731;6130100
10/10/2005;0,009317013;7882900
11/10/2005;0,023876861;9781300
12/10/2005;0,012020591;7580800
13/10/2005;0,000121543;5530600
14/10/2005;0,00182437;5573700
17/10/2005;0,002915052;7964800
18/10/2005;0,010775827;12045300
19/10/2005;0,008265308;7502600
20/10/2005;0,011880489;5752700
21/10/2005;0,001923994;6020700
24/10/2005;0,001679675;5482200
25/10/2005;0,001317689;5393300
26/10/2005;0,005638199;4270800
27/10/2005;0,006997361;3705800
28/10/2005;0,01081264;6941300
31/10/2005;0,005649925;7531200
01/11/2005;0,003541875;5653100
02/11/2005;0,006495939;6447400
03/11/2005;0,0223286;7690900
04/11/2005;0,001569171;3831400
07/11/2005;0,00734946;4455100
08/11/2005;0,003117024;3798000
09/11/2005;0,003728229;3936200
10/11/2005;0,013882094;4732000
11/11/2005;0,00666736;4841300
14/11/2005;0,002247226;3915300
15/11/2005;0,013869143;6830800
16/11/2005;0,011809321;6694100
17/11/2005;0,004043714;5293600
18/11/2005;0,01012777;7985800
21/11/2005;0,005468737;4807900
22/11/2005;0,00801909;5786600
23/11/2005;0,009206122;5399300
25/11/2005;0;2199300
28/11/2005;0,003490277;5197900
29/11/2005;0,000111573;5147000
30/11/2005;0,002244983;6021500
01/12/2005;0,003486686;4668500
02/12/2005;0,006277092;4730500
05/12/2005;0,002481547;4023600
06/12/2005;0,00802915;4871500
07/12/2005;0,004711688;5284000
08/12/2005;0,013751173;5787000
09/12/2005;0,006057401;6461800
12/12/2005;0,011613502;6044100
13/12/2005;0,026174315;12545300
14/12/2005;0,00692875;7161800
15/12/2005;0,004811719;6155900
16/12/2005;0,0019154;7398200
19/12/2005;0,007316552;4985400
20/12/2005;0,003384055;5276200
21/12/2005;0,007759706;6846800
22/12/2005;0,001203483;6573600
23/12/2005;0,003123896;3616200
27/12/2005;0,005869862;4377800
28/12/2005;0,000602788;3836800
29/12/2005;0,007707035;3958400
30/12/2005;0,002427316;5449000
03/01/2006;0,001703118;11715100
04/01/2006;0,00134053;9832800
05/01/2006;0,006711516;7213400
06/01/2006;0,029696919;8196900
09/01/2006;0,014361365;6851100
10/01/2006;0,004060551;5700000
11/01/2006;0,001189438;5776400
12/01/2006;0,007128687;4924100
13/01/2006;0,004786163;6921600
17/01/2006;0,002043871;8718400
18/01/2006;0,009638436;10984800
19/01/2006;0,008472355;6483500
20/01/2006;0,020821003;8605800
23/01/2006;0,000615018;6114100
24/01/2006;0,006879251;6069000
25/01/2006;0,000742294;6374300
26/01/2006;0,002348614;7810200
27/01/2006;0,003716637;6103400
30/01/2006;0,007529216;5325100
31/01/2006;0,004042642;6771600
01/02/2006;0,007872347;5419300
02/02/2006;0,008664976;6198000
03/02/2006;0,01551191;9852000
06/02/2006;0,005752005;9568500
07/02/2006;0,004276498;5247300
08/02/2006;0,014437952;5029200
09/02/2006;0,00495072;7609200
10/02/2006;0,011567126;5371900
13/02/2006;0,01094273;5257400
14/02/2006;0,008080379;6075500
15/02/2006;0,00295964;5052000
16/02/2006;0,000742188;5310500
17/02/2006;0,002471908;5298800
21/02/2006;0,00260203;5838000
22/02/2006;0,010559107;5294300
23/02/2006;0,014136393;4979400
24/02/2006;0,001247051;3903200
27/02/2006;0,006617065;3787000
28/02/2006;0,00483698;5960700
01/03/2006;0,004237363;5172300
02/03/2006;0,000500779;4418800
03/03/2006;0,000249758;4354400
06/03/2006;0,000500618;4709500
07/03/2006;0,003624981;4330800
08/03/2006;0,0105868;5569900
09/03/2006;0,00147909;4310700
10/03/2006;0,006788257;4787200
13/03/2006;0,00441367;4571400
14/03/2006;0,011595011;4518000
15/03/2006;0,006033069;5370400
16/03/2006;0,006116747;4299500
17/03/2006;0,005188935;6414400
20/03/2006;0,003361457;3870300
21/03/2006;0,002751839;7404300
22/03/2006;0,007636149;4968600
23/03/2006;0,014801746;5105800
24/03/2006;0,001922955;4198800
27/03/2006;0,003358759;3910100
28/03/2006;0,007823762;4508600
29/03/2006;0,008491971;4392100
30/03/2006;0,000842069;4467000
31/03/2006;0,00877433;5862000
03/04/2006;0,007154516;4121600
04/04/2006;0,004695845;3853000
05/04/2006;0,008627479;5523900
06/04/2006;0,004276906;4944100
07/04/2006;0,015869699;5337500
10/04/2006;0,004607098;3627700
11/04/2006;0,011449432;5959700
12/04/2006;0,005051897;3905200
13/04/2006;0,015232451;4799700
17/04/2006;0,004147218;4634200
18/04/2006;0,020455264;7905800
19/04/2006;0,017404582;10554700
20/04/2006;0,001954508;6237200
21/04/2006;0,004389322;6117400
24/04/2006;0,00551097;6604100
25/04/2006;0,006819855;6856300
26/04/2006;0,008225546;6648800
27/04/2006;0,006358901;8174300
28/04/2006;0,018359427;8201800
01/05/2006;0,001336087;6011100
02/05/2006;0,002310694;4336400
03/05/2006;0,003397215;5721100
04/05/2006;0,003264927;3966900
05/05/2006;0,010311858;4504500
08/05/2006;0,001084763;3856500
09/05/2006;0,004101966;4072800
10/05/2006;0,003965213;3430400
11/05/2006;0,005307699;5274500
12/05/2006;0,000848658;5685700
15/05/2006;0,006068713;5776400
16/05/2006;0,008806632;4454800
17/05/2006;0,01083279;5936000
18/05/2006;0,007505676;5443600
19/05/2006;0,004710954;7019100
22/05/2006;0,003238851;6250900
23/05/2006;0,002374336;5006400
24/05/2006;0,000626229;7389600
25/05/2006;0,004512101;3995000
26/05/2006;0,007611566;3580800
30/05/2006;0,007306399;5049100
31/05/2006;0,003243468;6384900
01/06/2006;0,009887238;4866500
02/06/2006;0,01449966;7232300
05/06/2006;0,005785035;5555800
06/06/2006;0,008854251;7250600
07/06/2006;0,007647965;7924800
08/06/2006;0,026784651;13474400
09/06/2006;0,007788838;6135400
12/06/2006;0,007857453;4924900
13/06/2006;0,001168564;7374100
14/06/2006;0,010139431;6038600
15/06/2006;0,010937806;6679400
16/06/2006;0,007764946;8133500
19/06/2006;0,003591692;5302100
20/06/2006;0,004120218;6124500
21/06/2006;0,003974816;5559100
22/06/2006;0,014176061;5563700
23/06/2006;0,001166211;4520600
26/06/2006;0,000648242;3448000
27/06/2006;0,006740345;5596800
28/06/2006;0,000913365;4392100
29/06/2006;0,013453743;5448900
30/06/2006;0,009924003;7911700
03/07/2006;0,015620845;3177300
05/07/2006;0,003203967;4047800
06/07/2006;0,00411448;4333100
07/07/2006;0,021385525;6641600
10/07/2006;0,00327121;7154700
11/07/2006;0,002608585;6086500
12/07/2006;0,012946109;8372100
13/07/2006;0,016428186;8754700
14/07/2006;0,009025278;6957800
17/07/2006;0,001767612;6822700
18/07/2006;0,007598188;8667500
19/07/2006;0,024373797;14536900
20/07/2006;0,007755904;12214900
21/07/2006;0,008214299;8372500
24/07/2006;0,015095124;5611200
25/07/2006;0,001316137;5580300
26/07/2006;0,000790363;3870100
27/07/2006;0,004219969;6439100
28/07/2006;0,010636455;4165700
31/07/2006;0,005847921;5381800
01/08/2006;0,016407023;4406700
02/08/2006;0,002364283;3283800
03/08/2006;0,000131266;2765800
04/08/2006;0,005502398;5062400
07/08/2006;0,005137631;3870200
08/08/2006;0,001462308;3794700
09/08/2006;0,000796277;4480400
10/08/2006;0,00464263;3213600
11/08/2006;0,003432358;3695800
14/08/2006;0,01589759;4997400
15/08/2006;0,005216895;5985400
16/08/2006;0,026076974;7386500
17/08/2006;0,003540106;5535400
18/08/2006;0,006677431;5399200
21/08/2006;0,007759537;3676500
22/08/2006;0,004162674;4057200
23/08/2006;0,003546444;3425700
24/08/2006;0,009024788;3473300
25/08/2006;0,006299127;3427400
28/08/2006;0,00550804;5259400
29/08/2006;0,013446319;5208500
30/08/2006;0,002211208;4688800
31/08/2006;0,003078011;3786200
01/09/2006;0,005434121;3294000
05/09/2006;0,006879013;3968500
06/09/2006;0,007049717;3727600
07/09/2006;0,010961923;3913300
08/09/2006;0,015868849;4498600
11/09/2006;0,003347875;4314300
12/09/2006;0,016680922;5722200
13/09/2006;0,00085093;4920200
14/09/2006;0,003162793;4265300
15/09/2006;0,005699093;8203800
18/09/2006;0,008440153;4417600
19/09/2006;0,004498786;5088600
20/09/2006;0,018932302;7524600
21/09/2006;0,021697242;8909000
22/09/2006;0,004901669;4350200
25/09/2006;0,00972826;5683000
26/09/2006;0,006097728;4731800
27/09/2006;0,004970152;5880500
28/09/2006;0,001218337;4592300
29/09/2006;0,000609685;4770700
02/10/2006;0,000854103;4483300
03/10/2006;0,002687589;4838500
04/10/2006;0,017759157;6119300
05/10/2006;0,002166456;4956600
06/10/2006;0,002653333;5340900
09/10/2006;0,010344539;4490200
10/10/2006;0,002261409;4712900
11/10/2006;0;5210600
12/10/2006;0,006057763;4661700
13/10/2006;0,016292763;7788600
16/10/2006;0,007318624;8633100
17/10/2006;0,002767783;13295500
18/10/2006;0,033008084;27875200
19/10/2006;0,000445012;10671400
20/10/2006;0,006899993;7390900
23/10/2006;0,01193634;8862300
24/10/2006;0,000764549;9222300
25/10/2006;0,003715677;6122100
26/10/2006;0,003157752;4990300
27/10/2006;0,008520604;5840300
30/10/2006;0,008153119;5594000
31/10/2006;0,009071305;9267300
01/11/2006;0,005740731;5845700
02/11/2006;0,001307286;4895100
03/11/2006;0,002944801;4506400
06/11/2006;0,013018116;6240600
07/11/2006;0,001619869;7305200
08/11/2006;0,001514315;6022200
09/11/2006;0,001835971;4518900
10/11/2006;0,007141152;5369600
13/11/2006;0,00337843;4358300
14/11/2006;0,013250771;5873000
15/11/2006;0,001929388;4172800
16/11/2006;0,003866169;4171500
17/11/2006;0,003637585;5251000
20/11/2006;0,005969656;5010600
21/11/2006;0,001822613;3067800
22/11/2006;0,004726981;3351700
24/11/2006;0,001817416;2129800
27/11/2006;0,020354482;6284000
28/11/2006;0,001093034;4962100
29/11/2006;0,00186096;4623000
30/11/2006;0,004370573;6470700
01/12/2006;0,007288955;5445400
04/12/2006;0,024767379;7507900
05/12/2006;0,010372915;6886200
06/12/2006;0,003810093;5947300
07/12/2006;0,001168815;4310800
08/12/2006;0,003926929;4140000
11/12/2006;0,002343941;3459200
12/12/2006;0,005126315;7783800
13/12/2006;0,006905738;6441300
14/12/2006;0,006226428;4644100
15/12/2006;0,000630251;8086500
18/12/2006;0,001469772;7984900
19/12/2006;0,00586728;4933200
20/12/2006;0;3654600
21/12/2006;0,000937526;4405600
22/12/2006;0,006881169;3031500
26/12/2006;0,004304084;2278700
27/12/2006;0,016099011;4571600
28/12/2006;0,002366755;4501700
29/12/2006;0,00185647;4455900
03/01/2007;0,001235042;9196800
04/01/2007;0,01069227;10524500
05/01/2007;0,00905315;7221300
08/01/2007;0,015192314;10340000
09/01/2007;0,011829906;11108200
10/01/2007;0,01179145;8744800
11/01/2007;0,002427228;8000700
12/01/2007;0,006994699;6636500
16/01/2007;0,01489784;9602200
17/01/2007;0,00793471;8200700
18/01/2007;0,005698856;14636100
19/01/2007;0,032981189;26035800
22/01/2007;0,009774294;13539300
23/01/2007;0,000309248;10337400
24/01/2007;0,003296284;5700000
25/01/2007;0,001129407;6201300
26/01/2007;0,000615691;5771100
29/01/2007;0,011185436;7294800
30/01/2007;0,00842325;7177900
31/01/2007;0,002214048;6432600
01/02/2007;0,00151289;6610700
02/02/2007;0,00171694;6656300
05/02/2007;0,012201445;8184800
06/02/2007;0,005279776;6532800
07/02/2007;0,000100537;7698200
08/02/2007;0,000803497;6152200
09/02/2007;0,010740392;6100400
12/02/2007;0,000304344;5331000
13/02/2007;0,002941753;5702800
14/02/2007;0,009257804;5644800
15/02/2007;0,002822353;5568600
16/02/2007;0,000707465;4800700
20/02/2007;0,003636892;4124200
21/02/2007;0,002617061;4302400
22/02/2007;0,005953889;5900100
23/02/2007;0,007817697;6355800
26/02/2007;0,008390414;5922100
27/02/2007;0,030440496;11996700
28/02/2007;0,010855617;12191600
01/03/2007;0,007209169;12865700
02/03/2007;0,014847612;9451300
05/03/2007;0,010011041;10314900
06/03/2007;0,021675807;9184200
07/03/2007;0,001492047;10269100
08/03/2007;0,010006269;7403900
09/03/2007;0,003010244;6333000
12/03/2007;0,008898311;5531300
13/03/2007;0,014876245;7539100
14/03/2007;0,011325862;8713900
15/03/2007;0,003306375;5910000
16/03/2007;0,002140201;8728700
19/03/2007;0,007935749;4568100
20/03/2007;0,005425878;4560000
21/03/2007;0,009100688;7665600
22/03/2007;0,001782583;5700400
23/03/2007;0,001681416;4412500
26/03/2007;0,000315601;6729400
27/03/2007;0,002841843;4695800
28/03/2007;0,004961646;8128000
29/03/2007;0,003288756;6851500
30/03/2007;0,003277976;7638100
02/04/2007;0,010078415;5883700
03/04/2007;0,009348022;5730800
04/04/2007;0,001144539;4276200
05/04/2007;0,003221939;3307100
09/04/2007;0,001036279;4850600
10/04/2007;0,00165599;3596400
11/04/2007;0,013477012;5936900
12/04/2007;0,005358861;7085300
13/04/2007;0,00773423;6027800
16/04/2007;0,013167102;6865100
17/04/2007;0,009773837;10264000
18/04/2007;0,023888365;15871700
19/04/2007;0,00537965;9445600
20/04/2007;0,003076038;9340300
23/04/2007;0,006660474;7247400
24/04/2007;0,034450233;21450700
25/04/2007;0,030155586;14827300
26/04/2007;0,005519424;8608500
27/04/2007;0,002675715;6141400
30/04/2007;0,010280076;10050400
01/05/2007;0,009392152;8670100
02/05/2007;0,009208094;6820300
03/05/2007;0,005673894;7302200
04/05/2007;0,001556139;5464800
07/05/2007;0,001943058;5620100
08/05/2007;0,005157604;5965000
09/05/2007;0,010552924;8408100
10/05/2007;0,00287388;8959800
11/05/2007;0,012418993;6026100
14/05/2007;0,003868784;5732600
15/05/2007;0,007009619;6104200
16/05/2007;0,009920996;5613500
17/05/2007;0,005289744;7706400
18/05/2007;0,025448804;9857500
21/05/2007;0,008797043;7512200
22/05/2007;0,00317658;5313300
23/05/2007;0,01049665;4396900
24/05/2007;0,015438093;6926300
25/05/2007;0,01183187;6123000
29/05/2007;0,006941045;5420300
30/05/2007;0,009630663;7401000
31/05/2007;0,003086183;5097700
01/06/2007;0,000563268;5289200
04/06/2007;0,002909538;4569900
05/06/2007;0,003670742;5244200
06/06/2007;0,032407418;30770700
07/06/2007;0,005956618;14384600
08/06/2007;0,01247548;8216300
11/06/2007;0,001455092;7903100
12/06/2007;0,008525717;5578400
13/06/2007;0,007622393;6437600
14/06/2007;0,007078793;5165600
15/06/2007;0,011940285;9432300
18/06/2007;0,002283889;6359200
19/06/2007;0,011107464;5754000
20/06/2007;0,004694442;6541500
21/06/2007;0,005660264;5587800
22/06/2007;0,020262747;10808500
25/06/2007;0,00631929;8476400
26/06/2007;0,002188799;5229600
27/06/2007;0,000949029;5403800
28/06/2007;0,004932428;5430900
29/06/2007;0,006606961;7018400
02/07/2007;0,002280083;4701300
03/07/2007;0,014950659;4217900
05/07/2007;0,013792745;6670900
06/07/2007;0,009069727;8977200
09/07/2007;0,000550279;6046300
10/07/2007;0,003120332;6209300
11/07/2007;0,004326614;5887800
12/07/2007;0,001650018;9544100
13/07/2007;0,006222528;7124100
16/07/2007;0,009760857;8864200
17/07/2007;0,010121535;7619900
18/07/2007;0,002798845;10154100
19/07/2007;0,043032072;17281600
20/07/2007;0,009062265;11706300
23/07/2007;0,013674799;8040900
24/07/2007;0,001804612;10499300
25/07/2007;0,016613289;11340000
26/07/2007;0,013293959;16822100
27/07/2007;0,007808592;18138700
30/07/2007;0,009514262;15095400
31/07/2007;0,033793384;17816200
01/08/2007;0,012562324;12390300
02/08/2007;0,010621265;11318900
03/08/2007;0,011834168;9571300
06/08/2007;0,017874736;7245500
07/08/2007;0,003161134;8021400
08/08/2007;0,00132607;7681400
09/08/2007;0,01991489;9086000
10/08/2007;0,017249141;9592200
13/08/2007;0,000621238;6135500
14/08/2007;0,005855308;5615600
15/08/2007;0,007318259;11640200
16/08/2007;0,013844923;16723000
17/08/2007;0,011030455;15274600
20/08/2007;0,015148537;9839800
21/08/2007;0,00164815;8458500
22/08/2007;0,008804014;6329700
23/08/2007;0,01318177;8271000
24/08/2007;0,016061381;7058700
27/08/2007;0,001766029;4921800
28/08/2007;0,012693953;6006600
29/08/2007;0,022946601;7049800
30/08/2007;0,006982539;7756100
31/08/2007;0,011441535;6883600
04/09/2007;0,012854239;8070500
05/09/2007;0,002622651;6555500
06/09/2007;0,002205667;6778600
07/09/2007;0,017599221;7511700
10/09/2007;0,002163864;6118300
11/09/2007;0,013384829;8098700
12/09/2007;0,01150376;6287200
13/09/2007;0,000431065;4802700
14/09/2007;0,007072004;6904400
17/09/2007;0,005298331;5022400
18/09/2007;0,018424682;7839500
19/09/2007;0,000342838;10311200
20/09/2007;0,001628554;5806400
21/09/2007;0,000684926;9097300
24/09/2007;0,004538181;5734300
25/09/2007;0,002236503;7045200
26/09/2007;0,006780497;6695200
27/09/2007;0,003495606;5834500
28/09/2007;0,000764585;7720200
