Date;ABCB4 BS Equity;ABEV3 BS Equity;ALLL3 BS Equity;ALPA4 BS Equity;ALSC3 BS Equity;ALUP11 BS Equity;AMAR3 BS Equity;ANIM3 BS Equity;ARTR3 BS Equity;BBAS3 BS Equity;BBDC3 BS Equity;BBDC4 BS Equity;BBRK3 BS Equity;BBSE3 BS Equity;BBTG11 BS Equity;BEEF3 BS Equity;BEMA3 BS Equity;BISA3 BS Equity;BOVA11 BS Equity;BPHA3 BS Equity;BRAP4 BS Equity;BRCR11 BS Equity;BRFS3 BS Equity;BRIN3 BS Equity;BRKM5 BS Equity;BRML3 BS Equity;BRPR3 BS Equity;BRSR6 BS Equity;BTOW3 BS Equity;BVMF3 BS Equity;CCRO3 BS Equity;CCXC3 BS Equity;CESP6 BS Equity;CIEL3 BS Equity;CMIG3 BS Equity;CMIG4 BS Equity;CPFE3 BS Equity;CPLE3 BS Equity;CPLE6 BS Equity;CRUZ3 BS Equity;CSAN3 BS Equity;CSMG3 BS Equity;CSNA3 BS Equity;CTIP3 BS Equity;CVCB3 BS Equity;CYRE3 BS Equity;CZLT33 BS Equity;DIRR3 BS Equity;DTEX3 BS Equity;ECOR3 BS Equity;ELET3 BS Equity;ELET6 BS Equity;ELPL4 BS Equity;EMBR3 BS Equity;ENBR3 BS Equity;ENEV3 BS Equity;EQTL3 BS Equity;ESTC3 BS Equity;ETER3 BS Equity;EVEN3 BS Equity;EZTC3 BS Equity;FHER3 BS Equity;FIBR3 BS Equity;FJTA4 BS Equity;FLRY3 BS Equity;GETI3 BS Equity;GETI4 BS Equity;GFSA3 BS Equity;GGBR3 BS Equity;GGBR4 BS Equity;GOAU4 BS Equity;GOLL4 BS Equity;GRND3 BS Equity;HBOR3 BS Equity;HGTX3 BS Equity;HRTP3 BS Equity;HYPE3 BS Equity;IDNT3 BS Equity;IGTA3 BS Equity;IMCH3 BS Equity;ITSA4 BS Equity;ITUB3 BS Equity;ITUB4 BS Equity;JBSS3 BS Equity;JHSF3 BS Equity;JSLG3 BS Equity;KEPL3 BS Equity;KLBN11 BS Equity;KLBN4 BS Equity;KROT3 BS Equity;LAME3 BS Equity;LAME4 BS Equity;LEVE3 BS Equity;LIGT3 BS Equity;LLIS3 BS Equity;LPSB3 BS Equity;LREN3 BS Equity;LUPA3 BS Equity;MAGG3 BS Equity;MDIA3 BS Equity;MGLU3 BS Equity;MILS3 BS Equity;MMXM3 BS Equity;MPLU3 BS Equity;MRFG3 BS Equity;MRVE3 BS Equity;MULT3 BS Equity;MYPK3 BS Equity;NATU3 BS Equity;ODPV3 BS Equity;OGXP3 BS Equity;OIBR3 BS Equity;OIBR4 BS Equity;OSXB3 BS Equity;PCAR4 BS Equity;PDGR3 BS Equity;PETR3 BS Equity;PETR4 BS Equity;PFRM3 BS Equity;PIBB11 BS Equity;PMAM3 BS Equity;POMO4 BS Equity;POSI3 BS Equity;PRML3 BS Equity;PSSA3 BS Equity;QGEP3 BS Equity;QUAL3 BS Equity;RADL3 BS Equity;RAPT4 BS Equity;RENT3 BS Equity;RLOG3 BS Equity;RPMG3 BS Equity;RSID3 BS Equity;SANB11 BS Equity;SBSP3 BS Equity;SEER3 BS Equity;SLCE3 BS Equity;SLED4 BS Equity;SMLE3 BS Equity;SMTO3 BS Equity;STBP11 BS Equity;SULA11 BS Equity;SUZB5 BS Equity;TAEE11 BS Equity;TBLE3 BS Equity;TCSA3 BS Equity;TGMA3 BS Equity;TIMP3 BS Equity;TOTS3 BS Equity;TPIS3 BS Equity;TRPL4 BS Equity;UCAS3 BS Equity;UGPA3 BS Equity;UNIP6 BS Equity;USIM3 BS Equity;USIM5 BS Equity;VAGR3 BS Equity;VALE3 BS Equity;VALE5 BS Equity;VIVR3 BS Equity;VIVT4 BS Equity;VLID3 BS Equity;VVAR11 BS Equity;WEGE3 BS Equity;IBOV Index;IBX Index;IBX50 Index;SPX Index
26/05/2010;109935;19528070;5298000;4278766;389300;0;55400;0;420500;8307000;308651;15366674;1236500;0;0;334100;17800;2093889;299000;0;2449300;0;3738300;0;1872900;4673600;642000;1253900;1117847;75038500;13732400;0;2494300;4821120;172478;2413588;1386400;6800;474200;1827500;2377200;629700;3987300;896423;0;4366100;33800;900;5925757;1643200;1731399;798113;1256700;2718000;1919100;3048283;683654;696300;161600;674000;192100;124600;2009700;58483;153100;140700;603200;5781300;8951600;7300500;1726100;2507300;43300;132210;471600;0;3014000;463900;205200;0;25572223;109142;25452713;6191600;390400;112700;740657;0;14816234;880800;278504;6191104;22200;1670400;13200;73600;1293000;606654;447100;1400;0;543000;2590972;68400;5862700;5167700;389000;112800;1054900;1237200;19525100;99400;1114100;200000;1300205;12190200;4794300;20468900;83300;42200;1351000;3348800;219400;3569335;1954300;0;0;323700;862000;1006530;0;13397265;918063;2688300;2332200;0;65100;23900;0;121600;30500;8296226;1455200;25200;496700;12500;78700;425900;553500;276934;149581;0;1878800;2176800;4115200;11302200;3703982;5530400;25291500;2092281;223000;197670;0;347230;395555584;476649696;376999616;1525034880
25/05/2010;46818;18114081;5007000;400099;112200;0;93500;0;322500;4836200;251377;14325656;219500;0;0;306600;76000;1614717;368200;0;1097400;0;2757600;0;1225400;1708000;267900;578600;784752;18872900;5140800;0;1658900;4434508;299393;1875677;1335000;1700;622600;1647500;614900;424700;4277800;632516;0;6699600;71900;0;1804110;846200;796329;540085;596500;1564000;1039800;1472672;100177;369600;302000;714500;98700;156000;2623200;96308;54300;99500;489300;4841300;1469300;5006800;799600;893400;79900;161460;256200;0;977500;107600;236000;0;15168834;302863;28283508;4607500;251700;59400;492918;0;10677158;1268800;25896;3058499;208500;598200;16500;303000;579400;593723;568300;7300;0;138600;1078704;23500;2749700;4032500;217100;109500;577800;1786800;17972400;51600;696500;212500;516880;13658800;5618600;24228600;41200;41700;1176100;1295600;354300;2654420;652900;0;0;222300;394625;367080;0;7977651;576090;2777300;1202400;0;151600;46500;0;89900;0;3701869;1594500;16200;476500;42700;53300;221900;743500;114730;62191;0;1894800;1680900;987000;6998000;3054423;4529300;22367600;1263260;105500;156090;0;139620;274636704;321717504;265039200;1491881088
24/05/2010;117373;6431775;2435600;68946;111800;0;154900;0;397500;1993100;74832;4687374;958600;0;0;137700;51900;1445914;256900;0;668200;0;1349600;0;1330700;941800;163100;739700;541561;11552700;2213200;0;223900;3477312;197197;1590304;1596200;31100;415800;799500;788200;357900;4165500;263106;0;3191600;30900;9700;1299976;1333000;905261;491223;531100;964100;831000;1550374;213918;598800;243400;520300;64300;121200;1241800;12608;20000;71200;230500;3645100;639900;3754000;368200;757900;55700;51870;566100;0;1263300;161400;152200;0;7026933;155969;7259274;4170300;364400;51400;781154;0;10075821;1760000;238602;3660948;417300;521100;79800;8600;676600;287433;269500;800;0;265000;880698;3300;881200;3336100;191900;65300;670100;566400;18486500;28200;517700;85000;461050;7287600;2820900;14996100;206100;30200;775000;1172800;78800;1842937;360200;0;0;360000;245375;154560;0;12443510;306253;1153800;1416600;0;48300;38700;0;26100;28400;418627;1702800;2400;117500;169000;36500;320600;144500;297932;65921;0;872400;1119400;693000;5077400;3340805;2638700;17801800;1406798;202200;136510;0;138320;191172704;244600304;182410304;1057746880
21/05/2010;244591;11427037;2859900;2062518;69700;0;100700;0;144500;2943900;187564;7329041;5535400;0;0;478200;139600;2948454;253500;0;697600;0;2098100;0;2464400;2201800;104000;606800;1074356;21762600;2845600;0;1323600;3227097;123594;2263061;1447000;5200;800000;1970500;985600;742000;6004600;281942;0;5365800;113600;6100;2088121;2098400;659390;1368536;273200;1240200;821400;2034845;572525;463800;258600;1062700;69000;280700;1732300;27799;134300;155700;563700;6533100;394100;4531900;910200;2092200;42400;30030;581400;0;1258400;167000;131400;0;14489982;124025;8421479;5584000;623900;44600;412563;0;13158067;898400;463197;4263560;246900;497600;78600;128200;1767300;824316;459700;6700;0;231900;1073557;163000;1118000;5034400;163300;351500;983300;895200;19163700;92200;891000;595000;697878;12664800;6685200;28523700;182800;69400;1327500;2278800;171300;3818738;204100;0;0;676200;492375;228900;0;5608937;569649;2111300;2376600;0;63400;36100;0;39800;0;659555;1725600;0;571500;178900;72100;398700;821500;135728;117528;0;1676800;4645200;889200;5852600;3288770;3856700;26373000;1823121;287000;376420;0;309660;272663808;315979584;260056992;1999511296
20/05/2010;546392;15085891;5375300;176890;161200;0;195900;0;450500;2773000;299327;6504416;6915400;0;0;657600;663000;3227066;695500;0;1353600;0;3235400;0;5227000;1207200;1238100;742800;3504017;33589000;2950400;0;1164900;5106470;605426;5314173;2430000;88800;953100;2476500;2036900;1234500;7558900;799737;0;7859100;109600;41000;1669074;1268600;1593159;964524;1042600;1765600;1191000;7299607;633616;31200;757800;2212700;525900;281900;3221800;95852;430500;203600;1114100;10592400;448200;6919000;1257900;1667900;42100;170040;830400;0;2004600;1343000;470600;0;13241646;358644;9894896;9133700;1527200;882000;748337;0;12854228;1017600;6208531;6360812;2400;235300;322200;130400;1072800;579984;1118000;36100;0;189600;1615984;123600;1726600;7411100;203400;389200;975800;1117200;21324900;101500;1137800;377500;674566;29480200;7558000;25612500;7400;92700;2899700;3555200;834900;4335775;220700;0;0;307200;1296000;835905;0;7761326;1038127;2091900;1866300;0;228300;123100;0;96500;11200;2337697;2186600;33300;1443300;88600;106500;354800;406500;665656;173571;0;3276000;6054100;1569600;7006200;5089167;6091600;27264600;2634122;243500;385220;0;734630;359267712;432938400;343035712;1701971200
19/05/2010;287581;17573512;3374900;3628306;98900;0;390700;0;73000;3928900;290367;7378978;3223300;0;0;244100;246500;3350761;396100;0;1194400;0;3907200;0;3735400;2844800;243800;253200;3478507;25515000;4724400;0;736700;14083775;378899;3973639;1457000;20500;952800;2021000;1179100;700800;5817100;146281;0;5180500;61800;8500;2141700;833200;1336085;832556;1640300;2748400;1284300;3338500;186689;10500;566200;887900;478500;191700;2901700;85370;191700;234200;386000;5170000;518500;6543200;1074300;1322000;34100;16380;1088100;0;2177300;1229500;350200;0;16609741;629805;18554382;14186200;951900;322800;573041;0;10820358;701600;655381;7382321;2700;506400;68400;70800;1885900;1129259;1277700;95500;0;76100;1398893;398500;3856300;2242800;327100;349300;860500;327600;25553500;429200;917900;815000;673665;14854800;5131200;25227200;23700;36000;5124000;1850400;292700;3732108;291100;0;0;126000;1115125;683550;0;8957477;614264;2561900;1560900;0;60800;47900;0;174900;1200;1768626;1788700;8400;529900;242100;216500;434800;532500;307569;227698;0;2273600;3176000;1298400;6245600;4564554;7026000;30752900;1735714;184100;253550;0;140660;341643104;404407712;327960704;1309231104
18/05/2010;24722;7360253;2517600;1132016;551700;0;143300;0;319500;4268700;233577;4182053;2936400;0;0;523300;91300;2113052;411400;0;945900;0;4129200;0;14083600;1400400;123300;385200;6472205;20089900;5983200;0;914300;24511562;257334;3569468;1034400;1500;420700;1608000;1294300;1151600;5880200;830897;0;5194200;22600;3700;2287481;523400;1590958;1239873;1068000;1340300;674100;718903;204373;56700;149800;1322500;247400;68000;2066800;3432288;57000;306700;463500;6792300;552100;7730500;1381200;1194800;8200;143910;372600;0;1416800;187900;567000;0;9979680;112046;7038086;6548200;524000;75800;323979;0;11632532;580000;607172;6459999;45900;369300;27900;20800;1183800;673191;1021300;66300;0;10600;1248082;15500;1374600;4308200;361500;312800;1139900;1676400;25781100;31300;744000;992500;971127;13975200;3054700;17679200;29300;70900;1133200;866400;226600;3091739;407500;0;0;69600;1683750;490140;0;5054313;785752;1956800;3166500;0;82900;11400;0;65200;50800;1952139;1353900;11400;273300;43200;128300;389800;522500;111484;109968;0;2643200;3797100;1535400;7415000;2984760;3604300;16690500;1120550;268200;83160;0;98280;293986592;330758496;270179904;1249689472
17/05/2010;108294;10175719;1790700;788351;326400;0;171400;0;619000;2981900;314463;3854244;1332800;0;0;451500;101800;1058787;235800;0;888400;0;2753900;0;7601500;2027600;122600;993800;1631649;21772900;6112400;0;1335100;5593420;112710;2618348;1047400;2000;436700;967000;1170800;430700;5068200;989001;0;3377600;54200;17000;1378964;391700;980282;775384;771300;2636000;866400;1334869;582071;81900;212200;487700;248600;89000;2188500;48458;85100;497100;486000;6386900;563600;5792900;1290600;1194100;41400;200850;271800;0;1363100;903400;211800;0;10633449;100188;5839944;8300100;554800;103500;766993;0;8655441;1435200;130132;5262756;40200;293000;0;80800;1206000;476272;1472800;16700;0;120100;1101366;158400;1258700;2891500;95400;423200;1311100;524400;36982900;76400;1147200;347500;718189;7400400;5279300;26520700;17700;18500;836700;1843200;210700;5857813;282200;0;0;134700;461500;704655;0;3884543;594758;1287800;1436100;0;48800;66500;0;46000;133800;1007684;1354100;0;357900;134300;87800;205800;427500;125685;126600;0;1408800;1537400;1238600;6464400;3714831;3441700;25422600;1178131;101500;75350;0;101920;287559808;344474112;272533504;1139365376
14/05/2010;117154;9144633;1367400;202312;67700;0;146200;0;150500;2799900;89968;3173111;1143900;0;0;264700;62200;1218008;269700;0;1240100;0;1836900;0;2322400;974200;14400;879500;2418199;16758300;4695200;0;774700;3329510;100720;1836016;716400;5600;619300;1352500;713500;191300;3950800;570850;0;7066900;54100;1900;1456356;813300;810433;665945;941600;2040900;882000;1086158;195732;47100;300600;481900;149000;115500;1090500;8810;773300;133300;870200;5810600;952700;4751500;896900;1515500;108300;268710;248400;0;992000;212200;278200;0;5958896;66792;4781678;5272900;489400;301200;973915;0;5959995;2360000;161402;4372193;154800;490900;3600;99800;1373700;518295;1236700;10100;0;100;762560;100;1151000;2299400;328700;92100;590700;232800;31106500;28200;1051900;592500;930004;11166800;4990700;24264800;14800;47800;808600;817600;171000;5159413;250700;0;0;33300;473500;472395;0;3187150;454206;1659200;1618800;0;84500;35900;0;73000;137800;6243428;1113000;43500;657800;50400;101300;260400;976000;53358;119645;0;1617200;1476800;1356800;3376400;1377819;3208400;28153800;1214689;224700;180180;0;237770;232815904;301145408;222877504;1254655872
13/05/2010;203243;7685596;1839100;43923;558800;0;274800;0;353500;1741700;169522;2989038;860600;0;0;897100;65700;1288415;336500;0;1356800;0;4256000;0;2444900;1405400;30100;437000;453679;18093400;6366000;0;607100;4120358;208634;2932498;464200;600;847600;1246000;508600;167800;2626500;609828;0;3309700;43800;4500;1913446;488700;366406;729926;386700;860800;872100;2334028;83598;25200;100800;837800;47300;85800;1228700;370800;167600;324600;351900;8053300;568400;5618000;717500;820000;111000;99450;179700;0;1151500;48700;367600;0;5525073;25410;3205895;5534300;528800;29200;122056;0;4466165;1740800;17753;3302476;27600;303800;11400;25000;836200;1329412;429500;142600;0;297800;597928;0;964900;1148100;600500;318100;770500;526800;12481900;69600;993200;380000;1132914;3978200;4162200;16122700;22400;14400;1399200;1924000;107900;4482819;409100;0;0;104100;959375;647955;0;2364990;713288;1388600;935100;0;28800;20100;0;85200;100000;5090387;1719500;2400;254400;17000;304200;728600;284500;60966;63703;0;1500000;1359500;1041800;4312200;1586713;2262300;17823900;999796;268400;782320;0;163670;188842592;214502400;178870592;971993536
12/05/2010;89151;11236837;2038300;189668;359900;0;246900;0;233500;2715400;165647;4848484;2144200;0;0;611200;105300;1083332;161500;0;882600;0;2253100;0;1228200;2470000;72400;756900;1015243;35704000;5193200;0;660100;5336985;262314;1548799;812200;700;858800;1164500;559800;234200;3674200;369244;0;3035700;29300;2700;3390856;1643900;662491;612477;500000;1329900;982200;552543;53655;147600;126800;1023700;153900;39500;1932400;49673;83000;551300;628100;2553800;1778900;5753300;865400;1182100;39000;165750;1394100;0;1395800;59300;164800;0;15301259;161051;5894515;4679600;268700;18900;318685;0;9635651;2048800;199188;1835035;16500;476600;177900;7000;549200;1430700;439200;126900;0;39900;848611;4400;1283000;1373200;180500;306900;743600;448800;18370600;35300;795100;535000;1110402;5913400;4080300;15377800;42900;62300;1324000;3412000;339600;2991049;266800;0;0;105600;869000;528780;0;6852264;623690;1382200;1026000;0;15800;19300;0;37000;1300;981884;1179400;253800;384800;34500;41500;568800;1746000;102050;177199;0;1200000;3535400;1119600;3782000;1332397;1789500;14253200;560586;144700;104830;0;342940;209468096;245234000;198920704;1033206912
11/05/2010;133672;14607888;1481200;19566;220200;0;235500;0;418000;2415600;113822;3711481;4629700;0;0;192400;32400;1838424;295300;0;1120900;0;2512300;0;1173200;1303400;55500;982400;1250905;33657400;3784400;0;1014200;4416192;271353;2438676;1036400;5400;667200;855500;1071100;234000;3866500;253611;0;2580300;101000;400;1091614;2507000;1299774;941795;668900;1096600;673500;1747284;250291;177300;139000;899800;318000;136300;1821300;1562492;89500;273000;609000;2821200;314800;4650600;913200;1342400;37800;40170;609600;0;534800;21800;136400;0;13195930;249381;4240687;9605000;1979300;2400;333774;0;9044355;316800;39577;3308339;17400;468000;3900;24000;468800;716293;206700;8300;0;36800;687506;638500;1380900;2270400;186000;322300;808900;1388400;41389300;162400;911700;520000;1161730;12190800;3077600;17334400;30700;23800;2136800;5232400;184600;4087326;195700;0;0;117000;738750;736365;0;2727808;409264;1106000;1291200;0;129300;19000;0;25700;200;513835;2248500;23700;175400;55100;15600;1192700;2184500;52039;90918;0;1443200;4794500;831000;4919600;1387974;1713600;14773400;739957;233300;216040;0;396240;250472400;288166304;240822096;1179552000
10/05/2010;105340;7297687;2604300;25023;231300;0;208900;0;186500;2421100;109099;4412053;1466700;0;0;185800;64400;1908723;359400;0;1163400;0;2389000;0;1711900;1173200;59300;338000;1164485;27726900;3979600;0;743500;5966092;150711;2403442;866200;21500;768800;1366000;783900;279900;5497900;236877;0;2662400;42400;4400;2073892;570900;1371895;727924;532200;3416100;878100;2037501;50239;4200;72400;354600;381900;207600;2994100;70332;90900;89300;608800;2444100;181300;6023600;813200;1718500;199400;96720;593100;0;2866700;102700;217800;0;8722443;120032;5160408;11222500;457600;288300;330657;0;7008899;548800;129154;2682274;36000;513700;12600;7200;811200;1739953;325200;4800;0;82100;1084186;51300;1053000;3393300;92200;206000;624500;567600;30318000;60100;1031700;395000;742903;10745000;4431000;21007900;37000;355300;2228100;1184400;194300;2859376;282300;0;0;523500;657250;1105545;0;6115455;411595;1337200;1321800;0;72800;12200;0;97200;8200;828169;1516500;28800;322000;23300;17600;419800;1033000;4463;83661;0;2276000;2387200;722800;4388200;1969494;4789700;22320700;1480121;135600;73920;0;278590;252892192;291593696;243077200;1544527616
07/05/2010;182240;15866714;3252500;146011;184800;0;284800;0;292000;3172200;214445;6378177;956700;0;0;311900;498900;4379297;754400;0;1667500;0;2933300;0;2193500;1279400;1115900;500400;1975083;19918600;5470400;0;935400;6513753;350490;3245172;1671200;30100;1319600;2069000;1402600;240600;5901700;178560;0;5033900;93700;6600;3235927;750800;1439915;1204628;688500;2007400;1935000;1526134;148708;39900;324000;819900;418200;378000;2239000;190337;423400;138600;922800;5005400;212300;8604500;1214400;1769400;44300;175500;573600;0;1220300;341200;159000;0;12237393;98857;9740258;13121300;407800;380000;488373;0;15383752;716000;66287;4516494;600;749500;9300;356800;932400;1059758;398900;41200;0;121800;1234913;23000;2142500;4508200;442100;822400;1553800;1446000;30611600;38400;953800;1417500;1242574;10412800;6410500;24544200;188500;104900;1568600;2783200;335300;4931340;149700;0;0;466800;650250;2110710;0;10540034;774302;2286000;1539300;0;44300;52400;0;48300;144300;1191561;1166000;195900;442000;19600;87200;611500;1493500;179145;172664;0;1766000;1083000;1016200;8092200;3704158;4755700;25079400;1899964;427500;113300;0;443300;308939904;357966208;294283904;2013837952
06/05/2010;794812;15098404;6413900;784891;281900;0;297100;0;506000;4563100;122540;9082782;1002600;0;0;579100;172800;3471550;387200;0;1404700;0;3439000;0;2508800;1719600;17400;765500;1583551;19876900;5860400;0;1428900;5277196;137429;3939512;1475200;9300;1211000;1750000;1928100;338900;5957600;804320;0;5461000;142100;2000;3639438;1895800;2298562;2065721;952000;3135700;1376400;2207847;91837;51000;261400;1089800;252400;125100;3645700;29318;80000;182300;546700;4577500;546700;9117100;1679400;2631700;239700;116220;505200;0;1999100;125800;295400;0;15074301;196383;9302359;16658200;652700;690500;408107;0;16428429;1444800;61238;5882957;0;637700;6600;71800;1428600;408656;556800;41000;0;445700;747402;197600;1463900;4540600;328800;539300;1308300;1438800;24666300;51800;1106600;732500;772919;18922800;9176900;32015500;21300;125000;4370900;2039200;463400;5937412;415700;0;0;159000;570875;1179675;0;7463064;656814;3522800;1587900;0;99200;42300;0;66600;11900;954993;1329700;77533122;470900;68600;223800;585900;1307000;73545;237173;0;2806800;1755900;1028000;8354600;3344277;6939000;36258300;2132981;160000;64020;0;637650;351238016;400700512;335979488;2123605760
05/05/2010;304098;12878566;4013100;2107239;254800;0;145600;0;264000;2900200;259732;6649002;4520100;0;0;204200;170500;1851343;321200;0;1251800;0;3841600;0;3327100;1343600;123400;937500;1090651;14445300;3498400;0;774700;5804351;252907;2660960;1578400;0;564900;1043000;1971600;289000;6346600;716944;0;3897700;172800;2900;1805126;878600;1722996;929279;555700;1381400;1623900;3316253;72445;323400;314200;1279900;245700;251000;1425500;9874;51200;409900;670000;4123600;454100;6639600;1130500;1481000;30400;101400;428700;0;1929100;460700;29600;0;14053327;151976;7098707;10655500;441300;511500;587522;0;11705982;851200;173943;4445321;59700;285700;293700;88600;937400;830781;658200;3900;0;482700;664142;65100;1008500;3239000;199100;452800;638800;1034400;18772800;87900;892500;907500;619636;13495200;6323700;29470800;65500;55800;10570600;1872800;189700;3112354;498800;0;0;369300;399000;950985;0;10950959;674378;2544000;1024500;0;114900;9100;0;51700;0;913566;634500;39300;650900;160500;102600;364200;212000;33273;155226;0;1396000;1968200;829400;4993600;4013393;6082000;31714200;2047542;150300;186010;0;583830;291156192;351692992;279513408;1194910592
04/05/2010;186834;10763838;4143100;346060;82600;0;111700;0;647000;6138100;213598;6816187;2329700;0;0;680100;213500;1209181;555400;0;1208100;0;2664700;0;3490000;1230400;350900;1895700;895558;16198300;6360400;0;733900;7370265;263237;3796180;1099600;6700;685200;1774500;1364600;377100;9069300;795502;0;6090800;20000;2500;2683732;1793900;1422510;849678;1000500;1689000;627300;5551992;75861;102600;184600;2607100;235700;150900;2442200;34330;128200;591000;365100;4794500;289600;6368200;1451100;1500100;120600;6240;438300;0;563700;267700;356200;0;10705460;1241823;8003061;8316000;395100;1352200;364786;0;16957901;689600;92672;5691425;16200;771400;3300;67400;1377600;739460;470600;22900;0;225600;817092;11400;1427000;5942800;214600;326500;909400;284400;19463800;57200;850300;587500;670364;34313600;7593800;39266700;132000;34200;2860500;1540800;176900;3797170;393400;0;0;456900;604500;702345;0;10343883;861017;3251500;1558800;0;148500;25600;0;122300;58400;1164670;839200;42300;653100;85200;100400;489200;730000;13086;211873;0;2704000;1295900;1080800;7035200;3113766;6558200;44439500;1636190;167800;88440;0;181220;350908896;394350784;336025088;1229235712
03/05/2010;200617;4867627;1859500;1128688;249000;0;216800;0;897500;2174100;133801;3487069;308400;0;0;110700;12200;1653365;315100;0;773600;0;1609300;0;1549700;866200;75800;185500;742609;7770900;3841200;0;819500;5481676;133002;3814812;920400;2000;625500;1055000;1354100;739200;4929000;786785;0;4034700;43500;10200;1632048;631800;1383999;898840;968100;1001800;372900;2688665;40895;47100;95600;3179400;180900;86600;1005200;147955;89400;93900;388700;4868400;184900;4351900;1304400;1262600;103100;113100;316800;0;765100;99600;161000;0;6536607;718740;5218125;5388300;225800;297700;394053;0;13675386;320000;166940;4957704;9000;361400;0;14000;917400;225475;349400;200;0;6100;456527;41800;755300;3748600;143800;133300;838600;115200;10593000;66600;914400;650000;806237;9088400;5394300;28848400;10300;23900;1599500;1804000;65100;3089833;555400;0;0;105900;261750;628635;0;9777775;558342;1811500;1640700;0;203600;10800;0;78100;5400;371023;853600;58800;293100;75100;15600;930600;530000;60357;162282;0;1982800;4369200;997400;3488600;3119873;3397200;23754000;1840727;91000;23650;0;665860;221405504;263990496;210562800;902203008
30/04/2010;545845;14357624;2460300;51909;52100;0;145900;0;978000;3137900;166979;5213715;978700;0;0;208200;9000;1343426;698600;0;816700;0;1953700;0;3780500;1780800;268600;629800;1503423;8150700;4128400;0;1215400;16767013;288693;4999469;890400;7000;775500;3722500;1839800;446900;5538900;826966;0;4502900;52900;8300;1687079;1133800;1216750;666646;1470400;1775000;1899000;11782044;768357;18300;232800;1019600;202800;101100;2241400;173171;127300;728700;576100;7159400;241900;3955900;815800;1326000;62900;146250;321900;0;1219400;290400;347400;0;13973324;55176;7986968;18780000;318900;328900;232498;0;11017457;864800;629485;6011297;15600;776400;33000;99400;1617900;291204;381400;6000;0;708400;641931;50200;1038100;6249900;138500;374500;1023500;1867200;18967200;34500;1431700;930000;950415;12830600;3632100;15687800;12000;24600;2112900;714000;110400;4685631;528700;0;0;96000;643125;548835;0;2309745;697074;3681000;1134300;0;146100;60900;0;86600;10600;439340;807625;241200;327100;257400;47600;557400;723500;63502;339985;0;2688400;674900;2108200;7225600;7771023;4249900;19017100;1640125;94100;42460;0;730730;222350496;325886304;275300192;1284904832
29/04/2010;205977;5778587;2000200;2000094;75900;0;76700;0;389000;2738600;152085;4434652;1410100;0;0;156900;9000;755523;406300;0;753100;0;2234000;0;3153600;859800;77400;755700;1096157;14013500;3800000;0;1244500;4454092;307823;3021818;377600;37700;510000;901500;949600;331600;3168900;1269357;0;3608100;33400;3900;2867845;260200;1564551;641514;495100;1990900;473400;2829125;94450;118800;197400;1084600;68400;90700;1438400;137443;38300;391800;497100;2160800;207400;4047800;727300;1301800;59500;86190;322800;0;1344700;116100;102000;0;12303644;137577;6251223;15707800;179900;369200;73665;0;8612111;301600;175572;2484064;6000;331300;4200;158200;700400;290396;328700;17900;0;159700;484954;176900;1206600;2879500;137800;178200;1007000;558000;7944200;1427300;2426300;700000;443340;7831200;3416600;11932600;33100;34400;5396100;1503200;188100;1868199;120300;0;0;827400;260375;237825;0;20311292;323674;4527300;932700;0;191600;109000;0;65900;38600;626850;445250;6000;404800;667700;31300;701600;811500;25867;95151;0;1450400;1463100;747200;5035000;2570666;3476100;18902000;1025376;136700;54890;0;168350;169398896;216866896;179410896;1114110976
28/04/2010;113216;17385814;3065900;45920;47000;0;131600;0;592500;3072500;196040;6807439;774000;0;0;511300;17000;762951;582200;0;1579400;0;2839500;0;1590800;1666200;52200;400700;898031;8557400;4220400;0;912500;3998361;435457;3513076;778200;37500;1036200;1939500;1237400;381000;3503300;1433988;0;2753800;8600;23500;2469852;934700;2290460;975137;678200;2181200;1477800;2140107;533741;5700;188000;2377600;175000;143100;2685500;79659;43900;377000;299000;2601100;264200;4718300;1065100;1853300;18500;122460;319200;0;3032300;363300;180000;0;8319368;70664;5479485;14744000;245900;232700;378562;0;12410360;230400;98535;3000030;0;727800;49800;106400;1236200;489202;710800;19800;0;37900;622211;350000;1096600;3481100;314900;299500;806500;367200;22328400;162800;595800;232500;956119;3316200;4701500;17378400;24900;39100;5358600;1294400;292000;2357949;310600;0;0;202200;831250;277725;0;5343264;210337;4098800;929100;0;205800;53500;0;100300;18600;578156;970750;81300;477800;40000;32700;749200;352500;96267;155226;0;1292000;4597500;1061600;4778000;4800831;4624700;24824900;1272891;135500;24310;0;366600;197851904;270599904;229003808;1236722560
