Apolice;Inicio de vigência;Fim de vigência;Qtd_Sinistros;sin_liq_casco
16317;01/09/2021;01/09/2022;1;3952.42
16507;24/10/2021;24/10/2022;1;18308
16523;18/12/2021;18/12/2022;1;4598.48
16540;18/12/2021;18/12/2022;1;1000
16561;22/12/2021;22/12/2022;1;2537.11
16603;29/04/2021;29/04/2022;1;20674.06
16608;02/03/2021;02/03/2022;1;1000
16622;26/02/2021;26/02/2022;1;11058.56
16643;30/05/2021;30/05/2022;1;16514.62
16668;04/08/2021;04/08/2022;1;13902.71
16837;24/10/2021;24/10/2022;1;18308
16850;18/12/2021;18/12/2022;1;4598.48
16864;18/12/2021;18/12/2022;1;1000
16881;22/12/2021;22/12/2022;1;2537.11
16922;31/07/2021;31/07/2022;1;1869.47
16931;29/04/2021;29/04/2022;1;20674.06
16936;02/03/2021;02/03/2022;1;1000
16996;23/02/2021;23/02/2022;1;2907.16
17006;04/08/2021;04/08/2022;1;13902.71
17029;05/12/2021;05/12/2022;1;1000
17191;17/11/2021;17/11/2022;1;15734.89
17234;09/01/2021;09/01/2022;1;7957.4
17244;19/01/2021;19/01/2022;1;1000
17303;09/01/2021;09/01/2022;1;2534.94
17325;05/12/2021;05/12/2022;1;1000
17505;17/11/2021;17/11/2022;1;15734.89
17554;09/01/2021;09/01/2022;1;7957.4
17565;19/01/2021;19/01/2022;1;1000
17686;13/12/2021;13/12/2022;1;1574.66
17718;24/01/2021;24/01/2022;1;1167.98
17775;10/08/2021;10/08/2022;1;16694.17
17786;23/01/2021;23/01/2022;1;1287.67
17802;30/05/2021;30/05/2022;1;2168.93
17819;30/07/2021;30/07/2022;1;2425.39
17838;03/01/2021;03/01/2022;1;3782.33
17843;21/06/2021;21/06/2022;1;1000
17852;10/09/2021;10/09/2022;1;4656.58
17859;11/11/2021;11/11/2022;1;1922.26
17920;27/12/2021;27/12/2022;1;4063.57
17939;26/12/2021;26/12/2022;1;7124.73
18022;24/01/2021;24/01/2022;1;1167.98
18078;10/08/2021;10/08/2022;1;16694.17
18081;20/09/2021;20/09/2022;1;1000
18142;03/01/2021;03/01/2022;1;3782.33
18145;21/06/2021;21/06/2022;1;1000
18154;10/09/2021;10/09/2022;1;4656.58
18223;19/03/2021;19/03/2022;1;5563.44
18242;26/12/2021;26/12/2022;1;7124.73
18244;06/07/2021;06/07/2022;1;1000
18271;09/06/2021;09/06/2022;1;1019.29
18325;16/02/2021;16/02/2022;1;1941.09
18356;30/11/2021;30/11/2022;1;4134.8
18360;15/01/2021;15/01/2022;1;2571.47
18364;02/12/2021;02/12/2022;1;1000
18396;02/09/2021;02/09/2022;1;11626.5
18404;03/10/2021;03/10/2022;1;2739.05
18410;15/06/2021;15/06/2022;1;11128.24
18429;12/02/2021;12/02/2022;1;1000
18483;23/08/2021;23/08/2022;1;604775.79
18507;17/03/2021;17/03/2022;1;1856.7
18536;07/05/2021;07/05/2022;1;5710.02
18543;20/12/2021;20/12/2022;1;3941.92
18643;16/02/2021;16/02/2022;1;1941.09
18669;30/11/2021;30/11/2022;1;4134.8
18672;08/02/2021;08/02/2022;1;2571.47
18678;02/12/2021;02/12/2022;1;1000
18716;02/09/2021;02/09/2022;1;11626.5
18725;03/10/2021;03/10/2022;1;2739.05
18730;15/06/2021;15/06/2022;1;11128.24
18755;12/02/2021;12/02/2022;1;1000
18837;17/03/2021;17/03/2022;1;1856.7
18865;07/05/2021;07/05/2022;1;5710.02
18873;20/12/2021;20/12/2022;1;3941.92
18922;17/03/2021;17/03/2022;1;1000
18924;10/05/2021;10/05/2022;1;1000
18936;02/04/2021;02/04/2022;1;3210.9
18941;22/12/2021;22/12/2022;1;1000
18961;10/12/2021;10/12/2022;1;4595.7
18962;16/12/2021;16/12/2022;1;2115.34
18978;30/11/2021;30/11/2022;1;1000
18984;23/12/2021;23/12/2022;1;3726.23
19029;17/02/2021;17/02/2022;1;3653
19036;05/10/2021;05/10/2022;1;1140.11
19048;10/02/2021;10/02/2022;1;3859.34
19063;13/01/2021;13/01/2022;1;4783.25
19080;09/01/2021;09/01/2022;1;13201.95
19092;02/02/2021;02/02/2022;1;1000
19108;16/10/2021;16/10/2022;1;1935
19145;08/02/2021;08/02/2022;1;2566.95
19168;27/02/2021;27/02/2022;1;1000
19178;04/02/2021;04/02/2022;1;27682.6
19191;03/05/2021;03/05/2022;1;2948.56
19192;12/12/2021;12/12/2022;1;3700.93
19194;17/03/2021;17/03/2022;1;4672.85
19208;23/09/2021;23/09/2022;1;1000
19210;10/05/2021;10/05/2022;1;1000
19246;16/12/2021;16/12/2022;1;2115.34
19259;30/11/2021;30/11/2022;1;1000
19267;23/12/2021;23/12/2022;1;3726.23
19274;12/02/2021;12/02/2022;1;7034.71
19325;10/02/2021;10/02/2022;1;3859.34
19341;13/01/2021;13/01/2022;1;4783.25
19358;09/01/2021;09/01/2022;1;13201.95
19371;25/07/2021;25/07/2022;1;1000
19388;03/04/2021;03/04/2022;1;8819.09
19436;08/02/2021;08/02/2022;1;2566.95
19459;27/02/2021;27/02/2022;1;1000
19470;04/02/2021;04/02/2022;1;27682.6
19488;09/10/2021;09/10/2022;1;1000
19489;12/12/2021;12/12/2022;1;3700.93
19491;17/03/2021;17/03/2022;1;4672.85
19577;08/03/2021;08/03/2022;1;1873.22
19594;09/11/2021;09/11/2022;1;1000
19695;24/08/2021;24/08/2022;1;1000
19860;16/10/2021;16/10/2022;1;1000
19964;24/08/2021;24/08/2022;1;1000
20043;18/08/2021;18/08/2022;1;12242.68
20064;14/07/2021;14/07/2022;1;2601.59
20071;05/10/2021;05/10/2022;1;3165.16
20229;19/08/2021;19/08/2022;1;6871.92
20231;19/08/2021;19/08/2022;1;1898.31
20427;13/04/2021;13/04/2022;1;1089.68
20467;19/08/2021;19/08/2022;1;6871.92
20536;26/08/2021;26/08/2022;1;2745.26
20551;11/03/2021;11/03/2022;1;10381.81
20585;03/09/2021;03/09/2022;1;1000
20603;31/10/2021;31/10/2022;1;2259.44
20633;14/06/2021;14/06/2022;1;18410.96
20663;03/09/2021;03/09/2022;1;1760
20680;30/04/2021;30/04/2022;1;91685.88
20712;10/10/2021;10/10/2022;1;9574.12
20739;20/10/2021;20/10/2022;1;1000
20773;26/08/2021;26/08/2022;1;2745.26
20826;03/09/2021;03/09/2022;1;1000
20840;31/10/2021;31/10/2022;1;2259.44
20874;14/06/2021;14/06/2022;1;18410.96
20903;03/09/2021;03/09/2022;1;1760
20922;16/11/2021;16/11/2022;1;22143.97
20960;10/10/2021;10/10/2022;1;9574.12
20986;20/10/2021;20/10/2022;1;1000
21079;06/03/2021;06/03/2022;1;1000
21121;09/06/2021;09/06/2022;1;2706.69
21170;07/10/2021;07/10/2022;1;2878.31
21272;06/03/2021;06/03/2022;1;1000
21313;09/06/2021;09/06/2022;1;2706.69
21349;27/12/2021;27/12/2022;1;3972.47
21371;07/10/2021;07/10/2022;1;2878.31
21514;26/09/2021;26/09/2022;1;1000
21519;12/03/2021;12/03/2022;1;6112.44
21535;06/07/2021;06/07/2022;1;1000
21537;11/03/2021;11/03/2022;1;6221.34
21547;28/06/2021;28/06/2022;1;1000
21590;08/08/2021;08/08/2022;1;13276.16
21614;27/08/2021;27/08/2022;1;1000
21715;30/11/2021;30/11/2022;1;3186.45
21732;04/05/2021;04/05/2022;1;23441.31
21778;19/03/2021;19/03/2022;1;5139.53
21796;13/10/2021;13/10/2022;1;2393.29
21862;12/11/2021;12/11/2022;1;2986.91
21897;12/06/2021;12/06/2022;1;1000
21923;03/06/2021;03/06/2022;1;2777.91
21985;19/06/2021;19/06/2022;1;3333.63
21997;29/04/2021;29/04/2022;1;5418.13
22014;05/12/2021;05/12/2022;1;2420.63
22016;06/02/2021;06/02/2022;1;11929.61
22025;09/06/2021;09/06/2022;1;6041.64
22099;04/05/2021;04/05/2022;1;94302
22111;02/06/2021;02/06/2022;1;1000
22122;14/04/2021;14/04/2022;1;1000
22126;13/11/2021;13/11/2022;1;4236.14
22135;18/08/2021;18/08/2022;1;3919.59
22159;01/08/2021;01/08/2022;1;1000
22164;12/12/2021;12/12/2022;1;3247.76
22176;19/01/2021;19/01/2022;1;1000
22178;15/04/2021;15/04/2022;1;1835.47
22200;24/01/2021;24/01/2022;1;1000
22256;22/02/2021;22/02/2022;1;1000
22304;11/11/2021;11/11/2022;1;28152.48
22383;16/09/2021;16/09/2022;1;1926.47
22386;31/10/2021;31/10/2022;1;3301.86
22429;04/11/2021;04/11/2022;1;1000
22438;06/08/2021;06/08/2022;1;7869.45
22442;27/06/2021;27/06/2022;1;2181.76
22513;29/10/2021;29/10/2022;1;3467.53
22529;19/08/2021;19/08/2022;1;2293.68
22559;09/01/2021;09/01/2022;1;7483.04
22568;23/04/2021;23/04/2022;1;7689.76
22592;02/01/2021;02/01/2022;1;6406.71
22610;15/12/2021;15/12/2022;1;3774.33
22653;17/02/2021;17/02/2022;1;22804.8
22679;08/06/2021;08/06/2022;1;3748.99
22687;06/12/2021;06/12/2022;1;4039.83
22708;27/07/2021;27/07/2022;1;3353.76
22715;03/04/2021;03/04/2022;1;10532.73
22723;22/07/2021;22/07/2022;1;4543.04
22748;08/10/2021;08/10/2022;1;4938.8
22778;05/09/2021;05/09/2022;1;2623.2
22892;27/10/2021;27/10/2022;1;1153.44
22894;04/03/2021;04/03/2022;1;1021.95
22896;03/09/2021;03/09/2022;1;1385.61
22913;02/06/2021;02/06/2022;1;3972.73
22922;29/12/2021;29/12/2022;1;7310.23
22977;20/04/2021;20/04/2022;1;1707.32
22990;11/03/2021;11/03/2022;1;4759.11
23005;27/06/2021;27/06/2022;1;3153.22
23027;15/04/2021;15/04/2022;1;2092.63
23063;13/08/2021;13/08/2022;1;1000
23114;26/09/2021;26/09/2022;1;8665.3
23126;04/12/2021;04/12/2022;1;1000
23129;11/03/2021;11/03/2022;1;3490.34
23173;02/05/2021;02/05/2022;1;1053404.46
23210;31/12/2021;31/12/2022;1;1000
23279;02/01/2021;02/01/2022;1;101445
23292;07/05/2021;07/05/2022;1;1747.24
23294;07/05/2021;07/05/2022;1;1000
23353;11/11/2021;11/11/2022;1;4340.96
23366;11/03/2021;11/03/2022;1;1426.9
23580;12/03/2021;12/03/2022;1;6112.44
23593;06/07/2021;06/07/2022;1;1000
23594;11/03/2021;11/03/2022;1;6221.34
23604;28/06/2021;28/06/2022;1;1000
23621;12/06/2021;12/06/2022;1;1000
23668;14/11/2021;14/11/2022;1;1000
23673;27/08/2021;27/08/2022;1;1000
23770;10/01/2021;10/01/2022;1;13909.57
23782;23/07/2021;23/07/2022;1;1000
23788;04/05/2021;04/05/2022;1;23441.31
23818;19/01/2021;19/01/2022;1;2448.54
23848;13/10/2021;13/10/2022;1;2393.29
23915;12/11/2021;12/11/2022;1;2986.91
23947;12/06/2021;12/06/2022;1;1000
23978;03/06/2021;03/06/2022;1;2777.91
24010;22/04/2021;22/04/2022;1;1000
24043;19/06/2021;19/06/2022;1;3333.63
24056;29/04/2021;29/04/2022;1;5418.13
24074;05/12/2021;05/12/2022;1;2420.63
24076;06/02/2021;06/02/2022;1;11929.61
24086;09/06/2021;09/06/2022;1;6041.64
24158;04/05/2021;04/05/2022;1;94302
24172;24/12/2021;24/12/2022;1;1000
24184;14/04/2021;14/04/2022;1;1000
24189;13/11/2021;13/11/2022;1;4236.14
24197;18/08/2021;18/08/2022;1;3919.59
24219;01/08/2021;01/08/2022;1;1000
24222;11/04/2021;11/04/2022;1;3247.76
24233;19/01/2021;19/01/2022;1;1000
24234;15/04/2021;15/04/2022;1;1835.47
24260;28/06/2021;28/06/2022;1;1000
24303;28/03/2021;28/03/2022;1;4841.61
24316;22/02/2021;22/02/2022;1;1000
24361;11/11/2021;11/11/2022;1;28152.48
24374;06/07/2021;06/07/2022;1;13168.47
24439;16/09/2021;16/09/2022;1;1926.47
24480;04/11/2021;04/11/2022;1;1000
24487;06/08/2021;06/08/2022;1;7869.45
24492;27/06/2021;27/06/2022;1;2181.76
24569;29/10/2021;29/10/2022;1;3467.53
24611;09/01/2021;09/01/2022;1;7483.04
24622;23/04/2021;23/04/2022;1;7689.76
24692;18/10/2021;18/10/2022;1;1717.48
24706;17/02/2021;17/02/2022;1;22804.8
24736;08/06/2021;08/06/2022;1;3748.99
24768;27/07/2021;27/07/2022;1;3353.76
24776;03/04/2021;03/04/2022;1;10532.73
24783;22/07/2021;22/07/2022;1;4543.04
24805;08/10/2021;08/10/2022;1;4938.8
24836;05/09/2021;05/09/2022;1;2623.2
24852;13/07/2021;13/07/2022;1;697167
24951;03/09/2021;03/09/2022;1;1385.61
24968;02/06/2021;02/06/2022;1;3972.73
24976;29/12/2021;29/12/2022;1;7310.23
24987;21/12/2021;21/12/2022;1;1000
25013;30/12/2021;30/12/2022;1;3762.52
25024;20/04/2021;20/04/2022;1;1707.32
25032;06/03/2021;06/03/2022;1;4083.66
25039;16/04/2021;16/04/2022;1;4759.11
25056;27/06/2021;27/06/2022;1;3153.22
25079;15/04/2021;15/04/2022;1;2092.63
25112;13/08/2021;13/08/2022;1;1000
25121;01/07/2021;01/07/2022;1;17165.24
25164;26/09/2021;26/09/2022;1;8665.3
25179;04/12/2021;04/12/2022;1;1000
25182;11/03/2021;11/03/2022;1;3490.34
25257;20/07/2021;20/07/2022;1;1000
25329;02/01/2021;02/01/2022;1;101445
25341;07/05/2021;07/05/2022;1;1747.24
25345;21/11/2021;21/11/2022;1;1000
25407;11/11/2021;11/11/2022;1;4340.96
25482;23/08/2021;23/08/2022;1;8946.16
25534;08/04/2021;08/04/2022;1;5000
25535;05/02/2021;05/02/2022;1;8000
25551;10/03/2021;10/03/2022;1;2451.86
25552;21/08/2021;21/08/2022;1;6103.57
25577;08/05/2021;08/05/2022;1;6301.81
25587;08/09/2021;08/09/2022;1;18878.9
25610;17/10/2021;17/10/2022;1;20126.53
25617;31/07/2021;31/07/2022;1;9380.07
25626;16/01/2021;16/01/2022;1;7000
25627;05/02/2021;05/02/2022;1;8000
25642;10/03/2021;10/03/2022;1;2451.86
25643;21/08/2021;21/08/2022;1;6103.57
25672;08/05/2021;08/05/2022;1;6301.81
25683;08/09/2021;08/09/2022;1;18878.9
25694;18/01/2021;18/01/2022;1;1000
25706;11/06/2021;11/06/2022;1;20126.53
25714;31/07/2021;31/07/2022;1;9380.07
25721;15/01/2021;15/01/2022;1;4500
25737;09/08/2021;09/08/2022;1;2176.66
25760;24/12/2021;24/12/2022;1;3142.75
25792;09/08/2021;09/08/2022;1;2176.66
25817;20/03/2021;20/03/2022;1;1511.35
25834;30/12/2021;30/12/2022;1;4000
25840;06/09/2021;06/09/2022;1;2000
25849;15/04/2021;15/04/2022;1;1000
25871;08/01/2021;08/01/2022;1;2218.97
25912;02/04/2021;02/04/2022;1;3563.01
25940;17/03/2021;17/03/2022;1;16248.3
25945;30/09/2021;30/09/2022;1;4424.63
25993;30/12/2021;30/12/2022;1;4000
25999;06/09/2021;06/09/2022;1;2000
26009;04/02/2021;04/02/2022;1;1000
26022;01/04/2021;01/04/2022;1;22458.31
26032;08/01/2021;08/01/2022;1;2218.97
26073;02/04/2021;02/04/2022;1;3563.01
26098;17/03/2021;17/03/2022;1;16248.3
26144;20/02/2021;20/02/2022;1;9751.44
26147;03/12/2021;03/12/2022;1;1000
26151;14/06/2021;14/06/2022;1;3000
26152;18/04/2021;18/04/2022;1;3219.57
26161;09/04/2021;09/04/2022;1;7466.61
26165;14/07/2021;14/07/2022;1;10933.54
26173;16/05/2021;16/05/2022;1;4000
26190;14/02/2021;14/02/2022;1;1880.94
26296;08/05/2021;08/05/2022;1;5117.52
26305;27/04/2021;27/04/2022;1;125676.99
26336;03/12/2021;03/12/2022;1;1000
26339;14/06/2021;14/06/2022;1;3000
26350;09/04/2021;09/04/2022;1;7466.61
26366;16/05/2021;16/05/2022;1;4000
26381;14/02/2021;14/02/2022;1;1880.94
26484;08/05/2021;08/05/2022;1;5117.52
26493;27/04/2021;27/04/2022;1;125676.99
26512;18/03/2021;18/03/2022;1;4000
26563;18/07/2021;18/07/2022;1;20295.96
26586;05/02/2021;05/02/2022;1;91935.84
26591;27/06/2021;27/06/2022;1;15010.06
26592;27/06/2021;27/06/2022;1;1514.81
26610;30/01/2021;30/01/2022;1;6925.79
26631;08/10/2021;08/10/2022;1;6612.64
26683;11/06/2021;11/06/2022;1;1000
26704;11/01/2021;11/01/2022;1;94418.01
26755;10/12/2021;10/12/2022;1;8512.02
26796;18/07/2021;18/07/2022;1;20295.96
26825;27/06/2021;27/06/2022;1;15010.06
26826;27/06/2021;27/06/2022;1;1514.81
26843;30/01/2021;30/01/2022;1;6925.79
26867;08/10/2021;08/10/2022;1;6612.64
26885;16/07/2021;16/07/2022;1;5721
26920;11/06/2021;11/06/2022;1;1000
26976;02/02/2021;02/02/2022;1;1569.98
26991;10/12/2021;10/12/2022;1;8512.02
27010;23/12/2021;23/12/2022;1;12530.31
27028;07/05/2021;07/05/2022;1;2015.89
27045;25/04/2021;25/04/2022;1;171561
27073;14/02/2021;14/02/2022;1;2727.22
27079;03/09/2021;03/09/2022;1;2833.01
27106;08/05/2021;08/05/2022;1;1579.54
27142;03/01/2021;03/01/2022;1;3640.6
27171;07/05/2021;07/05/2022;1;2015.89
27190;25/04/2021;25/04/2022;1;171561
27217;14/02/2021;14/02/2022;1;2727.22
27245;08/05/2021;08/05/2022;1;1579.54
27279;03/01/2021;03/01/2022;1;3640.6
27309;14/05/2021;14/05/2022;1;1200.73
27322;25/11/2021;25/11/2022;1;2716.29
27335;01/07/2021;01/07/2022;1;1000
27355;28/07/2021;28/07/2022;1;10065.18
27356;28/02/2021;28/02/2022;1;164391
27414;03/12/2021;03/12/2022;1;3340.42
27415;05/09/2021;05/09/2022;1;2522.41
27416;25/06/2021;25/06/2022;1;1000
27446;11/07/2021;11/07/2022;1;1000
27462;14/05/2021;14/05/2022;1;1200.73
27477;25/11/2021;25/11/2022;1;2716.29
27489;01/07/2021;01/07/2022;1;1000
27512;28/07/2021;28/07/2022;1;10065.18
27513;28/02/2021;28/02/2022;1;164391
27574;03/12/2021;03/12/2022;1;3340.42
27576;05/09/2021;05/09/2022;1;2522.41
27578;25/06/2021;25/06/2022;1;1000
27597;15/02/2021;15/02/2022;1;1000
27609;19/12/2021;19/12/2022;1;4865.65
27616;13/07/2021;13/07/2022;1;1000
27629;01/06/2021;01/06/2022;1;5206.78
27704;21/01/2021;21/01/2022;1;1000
27713;04/09/2021;04/09/2022;1;5281.77
27745;16/06/2021;16/06/2022;1;24118.05
27775;19/12/2021;19/12/2022;1;4865.65
27781;13/07/2021;13/07/2022;1;1000
27791;01/06/2021;01/06/2022;1;5206.78
27864;21/01/2021;21/01/2022;1;1000
27871;14/07/2021;14/07/2022;1;5281.77
27900;16/06/2021;16/06/2022;1;24118.05
27918;13/01/2021;13/01/2022;1;3515.44
27946;17/07/2021;17/07/2022;1;3249.12
27954;11/05/2021;11/05/2022;1;8786
28010;02/04/2021;02/04/2022;1;2844.66
28043;15/08/2021;15/08/2022;1;16135
28058;09/11/2021;09/11/2022;1;1477.92
28090;19/11/2021;19/11/2022;1;4187.49
28135;17/07/2021;17/07/2022;1;3249.12
28147;11/05/2021;11/05/2022;1;8786
28197;12/06/2021;12/06/2022;1;12835.97
28202;27/10/2021;27/10/2022;1;1830.39
28206;02/04/2021;02/04/2022;1;2844.66
28242;15/08/2021;15/08/2022;1;16135
28258;09/11/2021;09/11/2022;1;1477.92
28288;19/11/2021;19/11/2022;1;4187.49
28339;30/10/2021;30/10/2022;1;13585.81
28342;03/03/2021;03/03/2022;1;21565.54
28383;06/05/2021;06/05/2022;1;4060.31
28417;22/03/2021;22/03/2022;1;9878.61
28418;04/12/2021;04/12/2022;1;4265.77
28466;16/05/2021;16/05/2022;1;28068.53
28508;31/10/2021;31/10/2022;1;1000
28564;03/03/2021;03/03/2022;1;21565.54
28600;06/05/2021;06/05/2022;1;4060.31
28631;22/03/2021;22/03/2022;1;9878.61
28632;04/12/2021;04/12/2022;1;4265.77
28713;31/10/2021;31/10/2022;1;1000
28715;03/07/2021;03/07/2022;1;6431.54
28763;06/07/2021;06/07/2022;1;2332
28830;21/03/2021;21/03/2022;1;29865
28847;07/10/2021;07/10/2022;1;10146.84
28857;22/11/2021;22/11/2022;1;8613.48
28865;29/12/2021;29/12/2022;1;9640.31
28876;09/12/2021;09/12/2022;1;1000
28878;08/07/2021;08/07/2022;1;2321.01
28885;03/06/2021;03/06/2022;1;2037.78
28893;12/08/2021;12/08/2022;1;24974.4
28967;06/07/2021;06/07/2022;1;2332
29026;21/03/2021;21/03/2022;1;29865
29041;07/10/2021;07/10/2022;1;10146.84
29050;22/11/2021;22/11/2022;1;8613.48
29056;29/12/2021;29/12/2022;1;9640.31
29066;09/12/2021;09/12/2022;1;1000
29068;08/07/2021;08/07/2022;1;2321.01
29074;03/06/2021;03/06/2022;1;2037.78
29082;12/08/2021;12/08/2022;1;24974.4
29089;06/07/2021;06/07/2022;1;13862.31
29194;17/09/2021;17/09/2022;1;96510.93
29203;29/09/2021;29/09/2022;1;10833.82
29207;30/11/2021;30/11/2022;1;5474.26
29254;05/05/2021;05/05/2022;1;11506.1
29303;17/10/2021;17/10/2022;1;1000
29311;15/07/2021;15/07/2022;1;1000
29315;03/04/2021;03/04/2022;1;7762.25
29328;09/08/2021;09/08/2022;1;4475.27
29375;29/08/2021;29/08/2022;1;101375.88
29394;17/09/2021;17/09/2022;1;96510.93
29409;30/11/2021;30/11/2022;1;5474.26
29449;05/06/2021;05/06/2022;1;11506.1
29475;26/12/2021;26/12/2022;1;1214.32
29509;15/07/2021;15/07/2022;1;1000
29514;03/04/2021;03/04/2022;1;7762.25
29588;03/10/2021;03/10/2022;1;149372.22
29658;17/12/2021;17/12/2022;1;1000
29660;01/10/2021;01/10/2022;1;11774.28
29680;08/01/2021;08/01/2022;1;2657.79
29696;19/08/2021;19/08/2022;1;119088.15
29702;19/07/2021;19/07/2022;1;6984.52
29707;17/03/2021;17/03/2022;1;4921.09
29724;11/01/2021;11/01/2022;1;1000
29738;03/12/2021;03/12/2022;1;4138.04
29793;03/10/2021;03/10/2022;1;149372.22
29865;17/12/2021;17/12/2022;1;1000
29867;01/10/2021;01/10/2022;1;11774.28
29887;08/01/2021;08/01/2022;1;2657.79
29916;17/03/2021;17/03/2022;1;4921.09
29945;03/12/2021;03/12/2022;1;4138.04
29969;01/10/2021;01/10/2022;1;1000
30033;29/08/2021;29/08/2022;1;4524.3
30136;28/01/2021;28/01/2022;1;1000
30138;01/10/2021;01/10/2022;1;1000
30213;29/08/2021;29/08/2022;1;4524.3
30340;01/11/2021;01/11/2022;1;3085.32
30423;09/09/2021;09/09/2022;1;7080.08
30464;13/01/2021;13/01/2022;1;93137.34
30470;25/04/2021;25/04/2022;1;9034.03
30516;02/12/2021;02/12/2022;1;11209.34
30522;01/11/2021;01/11/2022;1;3085.32
30663;13/01/2021;13/01/2022;1;93137.34
30692;14/11/2021;14/11/2022;1;1000
30712;28/11/2021;28/11/2022;1;3796.93
30799;07/07/2021;07/07/2022;1;6313.13
30856;14/11/2021;14/11/2022;1;1000
30875;28/11/2021;28/11/2022;1;3796.93
30905;31/07/2021;31/07/2022;1;23319.46
30972;07/07/2021;07/07/2022;1;6313.13
31072;26/03/2021;26/03/2022;1;1708.81
31156;28/01/2021;28/01/2022;1;3887.86
31178;10/08/2021;10/08/2022;1;17557
31182;18/12/2021;18/12/2022;1;3561.93
31205;13/11/2021;13/11/2022;1;1000
31250;26/03/2021;26/03/2022;1;1708.81
31324;06/11/2021;06/11/2022;1;967540.32
31331;28/01/2021;28/01/2022;1;3887.86
31352;10/08/2021;10/08/2022;1;17557
31357;18/12/2021;18/12/2022;1;3561.93
31370;07/04/2021;07/04/2022;1;3123.13
31428;28/10/2021;28/10/2022;1;2824.56
31454;29/01/2021;29/01/2022;1;7008.18
31526;05/02/2021;05/02/2022;1;1000
31618;28/10/2021;28/10/2022;1;2824.56
31651;17/10/2021;17/10/2022;1;7008.18
31716;05/02/2021;05/02/2022;1;1000
31832;04/11/2021;04/11/2022;1;3979.45
31848;28/02/2021;28/02/2022;1;16909.35
31854;28/03/2021;28/03/2022;1;3003.82
32054;28/03/2021;28/03/2022;1;3003.82
32218;28/08/2021;28/08/2022;1;5410.72
32229;18/11/2021;18/11/2022;1;14335.16
32240;08/01/2021;08/01/2022;1;9316.2
32256;07/11/2021;07/11/2022;1;6005.83
32375;08/03/2021;08/03/2022;1;5606.27
32452;28/08/2021;28/08/2022;1;5410.72
32474;08/01/2021;08/01/2022;1;9316.2
32487;07/11/2021;07/11/2022;1;6005.83
32499;01/04/2021;01/04/2022;1;1000
32579;09/10/2021;09/10/2022;1;5954.85
32609;08/03/2021;08/03/2022;1;5606.27
32672;16/10/2021;16/10/2022;1;3019.69
32703;29/12/2021;29/12/2022;1;2028.93
32734;25/10/2021;25/10/2022;1;1615.27
32831;27/11/2021;27/11/2022;1;9754.76
32839;26/02/2021;26/02/2022;1;7164.51
32908;16/10/2021;16/10/2022;1;3019.69
32943;29/12/2021;29/12/2022;1;2028.93
32972;25/10/2021;25/10/2022;1;1615.27
33072;27/11/2021;27/11/2022;1;9754.76
33079;26/02/2021;26/02/2022;1;7164.51
33156;15/01/2021;15/01/2022;1;1696.86
33162;24/02/2021;24/02/2022;1;24266.55
33195;11/04/2021;11/04/2022;1;1000
33201;05/02/2021;05/02/2022;1;6881.42
33235;31/08/2021;31/08/2022;1;2893
33271;18/06/2021;18/06/2022;1;28416.61
33405;15/01/2021;15/01/2022;1;1696.86
33412;24/02/2021;24/02/2022;1;24266.55
33453;05/02/2021;05/02/2022;1;6881.42
33484;31/08/2021;31/08/2022;1;2893
33523;18/06/2021;18/06/2022;1;28416.61
33684;10/11/2021;10/11/2022;1;4786.07
33714;23/12/2021;23/12/2022;1;3188.71
33728;19/03/2021;19/03/2022;1;1000
33729;19/03/2021;19/03/2022;1;6376.28
33909;10/11/2021;10/11/2022;1;4786.07
33937;23/12/2021;23/12/2022;1;3188.71
34094;14/10/2021;14/10/2022;1;4155.26
34159;09/09/2021;09/09/2022;1;1417.64
34177;27/10/2021;27/10/2022;1;8456.45
34241;14/04/2021;14/04/2022;1;1000
34332;14/10/2021;14/10/2022;1;4155.26
34392;09/09/2021;09/09/2022;1;1417.64
34409;27/10/2021;27/10/2022;1;8456.45
34442;06/02/2021;06/02/2022;1;7326.79
34480;14/04/2021;14/04/2022;1;1000
34684;06/03/2021;06/03/2022;1;1000
34691;05/09/2021;05/09/2022;1;2199.62
34748;22/05/2021;22/05/2022;1;1000
34756;01/12/2021;01/12/2022;1;1682.31
34762;01/03/2021;01/03/2022;1;3411.8
34787;18/05/2021;18/05/2022;1;1000
34960;08/10/2021;08/10/2022;1;3607.14
34963;06/03/2021;06/03/2022;1;1000
34971;05/09/2021;05/09/2022;1;2199.62
35030;22/05/2021;22/05/2022;1;1000
35042;03/03/2021;03/03/2022;1;1682.31
35048;01/03/2021;01/03/2022;1;3411.8
35197;09/04/2021;09/04/2022;1;2985.63
35229;02/12/2021;02/12/2022;1;8036.16
35275;28/11/2021;28/11/2022;1;2322.75
35301;07/01/2021;07/01/2022;1;2599.49
35303;27/01/2021;27/01/2022;1;4264.03
35461;09/04/2021;09/04/2022;1;2985.63
35488;02/12/2021;02/12/2022;1;8036.16
35533;28/11/2021;28/11/2022;1;2322.75
35555;07/01/2021;07/01/2022;1;2599.49
35557;27/01/2021;27/01/2022;1;4264.03
35732;11/03/2021;11/03/2022;1;1868.74
35745;06/04/2021;06/04/2022;1;8752.07
35750;18/01/2021;18/01/2022;1;1009.56
35754;04/08/2021;04/08/2022;1;1956.03
35759;15/06/2021;15/06/2022;1;9511.07
